ResourceID,area_name,area_name_type,address_number_street,city,description,map
453093f5-5a0a-4d6e-a166-fc3b2dd296be,0 Debs Way,Alternative,0 Debs Way,London,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.

Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.

Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.","MULTIPOLYGON (((-0.10385776 51.52888932,-0.1042884 51.52865663,-0.10438328 51.52866311,-0.10432697 51.52869997,-0.10390632 51.52892446,-0.10385776 51.52888932)))"
a00bc3b5-93d5-4067-80ff-75f0cd3bf97f,8390 Talisman Street,Primary,8390 Talisman Street,London,"Fusce consequat. Nulla nisl. Nunc nisl.

Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.

In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.","MULTIPOLYGON (((-0.1030964 51.52896199,-0.10302062 51.5289087,-0.10337178 51.5287187,-0.10344526 51.52877205,-0.1030964 51.52896199)))"
b6742e4c-1be9-454a-8c18-58fe28a33781,89503 Canary Junction,Latest,89503 Canary Junction,London,"Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.

Sed ante. Vivamus tortor. Duis mattis egestas metus.","MULTIPOLYGON (((-0.10352752 51.52908227,-0.10361281 51.52902475,-0.10377953 51.52893302,-0.10393497 51.52904344,-0.10390539 51.5290614,-0.10386052 51.52906562,-0.10378593 51.52901496,-0.10359842 51.52912802,-0.10352752 51.52908227)))"
38f6f8d7-5262-4349-ade7-ea39e0cf84c0,182 Eastlawn Court,Primary,182 Eastlawn Court,London,"In congue. Etiam justo. Etiam pretium iaculis justo.

In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.","MULTIPOLYGON (((-0.10167807 51.52950917,-0.10181085 51.52952301,-0.10182445 51.52947332,-0.1018601 51.52946536,-0.10200245 51.52956118,-0.10197623 51.52965428,-0.10206242 51.52966197,-0.10213473 51.52963931,-0.1023514 51.52978535,-0.1023748 51.52986396,-0.10199412 51.53044088,-0.10172485 51.53037393,-0.10167243 51.53046256,-0.10193545 51.53052743,-0.10185719 51.53065143,-0.10090982 51.53040885,-0.10094542 51.53028092,-0.10129833 51.53037171,-0.1015412 51.5304251,-0.10160516 51.53029124,-0.10125922 51.5302548,-0.10128643 51.53015524,-0.10158927 51.53018802,-0.10159583 51.53011709,-0.10160389 51.53010013,-0.10133208 51.53007343,-0.10139221 51.52984446,-0.10152874 51.52985836,-0.10149371 51.52998999,-0.10161788 51.53000279,-0.10162703 51.52992155,-0.10169418 51.52990151,-0.10182335 51.52983607,-0.10188475 51.52987806,-0.10186949 51.52991559,-0.10199081 51.52994848,-0.10187106 51.53013782,-0.10196238 51.53016061,-0.10217563 51.52984132,-0.1021754 51.52984005,-0.10203895 51.52974441,-0.10195588 51.52973453,-0.10192813 51.52984019,-0.10141723 51.52979064,-0.10152982 51.5293887,-0.10131194 51.52923032,-0.10122723 51.52921484,-0.10126089 51.5290885,-0.10130953 51.52906644,-0.10171687 51.52938049,-0.10167807 51.52950917),(-0.10178758 51.52974619,-0.10183195 51.52958082,-0.10163379 51.52956151,-0.10158584 51.52972647,-0.10178758 51.52974619)))"
55853aa0-46ea-4999-8f8b-5baf523cccbc,13801 Dorton Junction,Latest,13801 Dorton Junction,London,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus.","MULTIPOLYGON (((-0.10370354 51.52913107,-0.10411754 51.52941365,-0.10406319 51.52944478,-0.10364819 51.52916201,-0.10370354 51.52913107)))"
2ad8c049-cadb-424c-979f-7868be000565,08 Acker Drive,Primary,08 Acker Drive,London,Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.,"MULTIPOLYGON (((-0.10344199 51.52914554,-0.10409209 51.52959597,-0.10400338 51.52964561,-0.10342497 51.52924976,-0.10323443 51.52938732,-0.103233 51.52938685,-0.10315817 51.52934544,-0.10344199 51.52914554)))"
31a777ff-26ba-4e1f-8d4f-75e19f138680,6298 Lakeland Street,Alternative,6298 Lakeland Street,London,"Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.

Fusce consequat. Nulla nisl. Nunc nisl.

Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.","MULTIPOLYGON (((-0.10091098 51.52919955,-0.10103357 51.52923301,-0.10101279 51.52935821,-0.10081979 51.52931201,-0.10091098 51.52919955)))"
aa4e1896-0498-4bc8-9e99-033fe327f8c4,996 Almo Place,Latest,996 Almo Place,London,Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.,"MULTIPOLYGON (((-0.10398107 51.52989443,-0.10326779 51.52941709,-0.10334056 51.52936593,-0.10406427 51.5298456,-0.10398107 51.52989443)))"
f88ce072-ac6b-4d1c-a213-d93762b7e5ba,5 Eagan Trail,Primary,5 Eagan Trail,London,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.","MULTIPOLYGON (((-0.10137138 51.52934711,-0.1011283 51.53023065,-0.10097768 51.5302158,-0.10121672 51.52933229,-0.10137138 51.52934711)))"
e681bec9-3856-414f-80a7-54e3cab581f2,7 Bartillon Way,Alternative,7 Bartillon Way,London,"In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.

Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.","MULTIPOLYGON (((-0.10386883 51.52995871,-0.1033773 51.53025121,-0.10260914 51.52974482,-0.10308315 51.52944027,-0.10386883 51.52995871),(-0.10346816 51.53008739,-0.10370047 51.52995105,-0.10309041 51.52954308,-0.10286179 51.52968776,-0.10304506 51.52980853,-0.10310369 51.52977521,-0.10300574 51.52971059,-0.10308732 51.52966245,-0.10353512 51.52995754,-0.10345338 51.53000577,-0.10334645 51.52993525,-0.10328881 51.52996921,-0.10346816 51.53008739)))"
721f4831-1e95-4b9d-bf50-f29fdeaa0511,707 Anhalt Alley,Primary,707 Anhalt Alley,London,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.

Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.","MULTIPOLYGON (((-0.10433362 51.52980661,-0.10432309 51.52976849,-0.10455236 51.52973649,-0.10458399 51.52983242,-0.10437794 51.52985723,-0.10404638 51.53005061,-0.10414065 51.53011373,-0.10392258 51.53024033,-0.1037652 51.53013482,-0.10428961 51.52982478,-0.10433362 51.52980661)))"
659dc441-23de-4bda-b49f-84588b2ed4c2,0 Basil Parkway,Former,0 Basil Parkway,London,"Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.

Sed ante. Vivamus tortor. Duis mattis egestas metus.","MULTIPOLYGON (((-0.10463626 51.52996572,-0.10455115 51.5301406,-0.10440874 51.53011537,-0.1044946 51.52994005,-0.10463626 51.52996572)))"
6edbdac0-3436-4876-af69-21fea03ad5ca,7321 Montana Street,Alternative,7321 Montana Street,London,Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.,"MULTIPOLYGON (((-0.10203922 51.53070167,-0.10252811 51.52992858,-0.10254051 51.52992509,-0.10285186 51.53013831,-0.10254834 51.5303262,-0.10248738 51.53031181,-0.10237038 51.53049049,-0.10253318 51.53052792,-0.10289827 51.53065892,-0.10283979 51.53073027,-0.10293219 51.53076189,-0.10305299 51.53068255,-0.10291902 51.53057598,-0.10291077 51.53057315,-0.10308859 51.53046452,-0.10303949 51.53043171,-0.10285876 51.53055136,-0.10258254 51.5304539,-0.10262711 51.5304013,-0.10261799 51.53039531,-0.10274528 51.53029854,-0.10279693 51.53027006,-0.1028881 51.53033133,-0.10302427 51.53024981,-0.10400068 51.53090083,-0.10390966 51.53095395,-0.10380509 51.5309028,-0.10377043 51.53092157,-0.10387292 51.53095335,-0.10379865 51.53106123,-0.10392221 51.53109263,-0.10396948 51.53102371,-0.10399576 51.53103312,-0.10396603 51.53107886,-0.10438792 51.53118586,-0.10432073 51.53128315,-0.10203922 51.53070167),(-0.10370839 51.53080474,-0.10361433 51.53086149,-0.10370714 51.53092145,-0.10380134 51.5308647,-0.10370839 51.53080474),(-0.10257712 51.53074374,-0.10372681 51.53103795,-0.10375906 51.53098703,-0.10356554 51.53093939,-0.10359544 51.53089284,-0.10352947 51.53089142,-0.10345619 51.53084365,-0.10356729 51.53077584,-0.10349336 51.53072645,-0.10338651 51.53079271,-0.10345795 51.53083954,-0.10338417 51.53088358,-0.10323258 51.53078464,-0.10312897 51.53085257,-0.10267269 51.53072685,-0.10270188 51.53068353,-0.10263084 51.53065855,-0.1026278 51.53066209,-0.10257712 51.53074374),(-0.10230028 51.53058126,-0.10242155 51.530612,-0.10240258 51.53064173,-0.10217968 51.53058641,-0.10215377 51.53062709,-0.10242603 51.5307019,-0.10248303 51.53061749,-0.10230577 51.53057056,-0.10230028 51.53058126)))"
d9836dd8-6061-4c78-9c6a-4cb860aec224,1679 3rd Alley,Alternative,1679 3rd Alley,London,"Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.

Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.","MULTIPOLYGON (((-0.10493368 51.53029246,-0.10443257 51.53057941,-0.10423024 51.53043846,-0.1043986 51.53034226,-0.10449503 51.53039481,-0.10495272 51.53013243,-0.10506011 51.53020601,-0.1049598 51.5302641,-0.1050166 51.53030234,-0.10497967 51.53032377,-0.10493368 51.53029246)))"
06b8ac57-f160-4fa1-b5f2-22f995c8b46c,4658 Homewood Center,Alternative,4658 Homewood Center,London,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus.","MULTIPOLYGON (((-0.10372337 51.53020824,-0.10446178 51.53068842,-0.10425731 51.53081074,-0.10360195 51.53038235,-0.103518 51.53033118,-0.10372337 51.53020824)))"
aaf4303e-b711-4b79-b7b6-bf488a9201b4,6661 Dawn Street,Primary,6661 Dawn Street,London,Sed ante. Vivamus tortor. Duis mattis egestas metus.,"MULTIPOLYGON (((-0.10154913 51.53117035,-0.10138657 51.53112707,-0.10142104 51.53107826,-0.10149591 51.5310979,-0.10150638 51.53108207,-0.1012675 51.5310121,-0.10133276 51.5309164,-0.10365462 51.53150538,-0.10359445 51.53159658,-0.10336024 51.53153911,-0.10333442 51.53157772,-0.10341724 51.53159704,-0.10338319 51.53165315,-0.10261984 51.5314605,-0.1026767 51.53137599,-0.10260527 51.53136,-0.10255209 51.53144277,-0.1024979 51.5314284,-0.10255326 51.53134531,-0.10248904 51.53132934,-0.10243613 51.53141257,-0.10218412 51.53134644,-0.10224758 51.53124873,-0.10168745 51.53110325,-0.10160541 51.53108592,-0.10154913 51.53117035)))"
845373ee-afbf-4f69-b887-73df355faa04,71 Pawling Center,Alternative,71 Pawling Center,London,"Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.

Sed ante. Vivamus tortor. Duis mattis egestas metus.

Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.","MULTIPOLYGON (((-0.10197009 51.53129262,-0.10167335 51.53121678,-0.10171922 51.53114711,-0.10201527 51.53122186,-0.10197009 51.53129262)))"
d8fa2494-dc5c-4824-879b-b1cdd2167f73,947 Dottie Crossing,Primary,947 Dottie Crossing,London,Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.,"MULTIPOLYGON (((-0.10136494 51.53139398,-0.10115031 51.53129905,-0.10126954 51.53118497,-0.10148868 51.53127872,-0.10136494 51.53139398)))"
b2bd44a5-d802-4b21-b944-a9e029a9cd33,42 Norway Maple Junction,Former,42 Norway Maple Junction,London,Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.,"MULTIPOLYGON (((-0.10466559 51.53144996,-0.10466728 51.53144055,-0.10467155 51.53143144,-0.1046784 51.53142292,-0.10468736 51.53141533,-0.10469844 51.53140886,-0.10471106 51.53140357,-0.10472491 51.53139984,-0.10473971 51.53139756,-0.10475488 51.531397,-0.10476997 51.53139805,-0.10478456 51.5314008,-0.10479809 51.53140498,-0.10481025 51.53141066,-0.10482078 51.53141749,-0.1048291 51.53142535,-0.10483523 51.53143409,-0.10483874 51.53144332,-0.10483964 51.53145277,-0.10483796 51.5314621,-0.10483369 51.5314712,-0.10482685 51.53147972,-0.10481788 51.53148731,-0.1048068 51.53149379,-0.10479418 51.53149907,-0.10478033 51.5315028,-0.10476553 51.53150508,-0.10475036 51.53150564,-0.10473527 51.53150459,-0.10472068 51.53150184,-0.10470715 51.53149766,-0.10469499 51.53149198,-0.10468446 51.53148516,-0.10467614 51.53147729,-0.10467001 51.53146856,-0.1046665 51.53145933,-0.10466559 51.53144996)))"
c5e8ae34-f3b9-4302-870b-b6f330296412,8163 Northland Center,Primary,8163 Northland Center,London,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.","MULTIPOLYGON (((-0.10169728 51.53147345,-0.10150238 51.53139296,-0.10154864 51.5313519,-0.10174126 51.53143163,-0.10169728 51.53147345)))"
4f38b665-8b6a-4a65-b27a-2656e85c3487,333 Elgar Alley,Latest,333 Elgar Alley,London,"Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.

Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.

Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.","MULTIPOLYGON (((-0.10191546 51.53156601,-0.10172346 51.53148512,-0.10181274 51.53140113,-0.10186233 51.53142217,-0.10181729 51.53146505,-0.10196089 51.53152421,-0.10191546 51.53156601)))"
3d967d77-cdb7-486a-93fe-c4e0d64cf204,752 Hooker Way,Primary,752 Hooker Way,London,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.

Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.

Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.","MULTIPOLYGON (((-0.10213509 51.53165859,-0.10194241 51.53157679,-0.10203455 51.5314933,-0.10207625 51.53151331,-0.1020348 51.5315567,-0.10213754 51.53159973,-0.10218326 51.53155775,-0.10222435 51.53157505,-0.10213509 51.53165859)))"
81e37e35-fbc7-4678-bea6-a89ee7a0c90c,13 Shoshone Plaza,Primary,13 Shoshone Plaza,London,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.

In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.","MULTIPOLYGON (((-0.10388057 51.53167135,-0.10366534 51.53161517,-0.10372228 51.53152509,-0.10393986 51.53158031,-0.10388057 51.53167135)))"
41c795f3-3ee1-41c9-be80-36518b9739f0,18804 Farmco Alley,Alternative,18804 Farmco Alley,London,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.

In congue. Etiam justo. Etiam pretium iaculis justo.","MULTIPOLYGON (((-0.1023462 51.53174788,-0.10216207 51.53166847,-0.10225128 51.53158628,-0.10229684 51.53160698,-0.1022487 51.53164829,-0.10234784 51.53169126,-0.10239651 51.53164753,-0.10243829 51.53166574,-0.1023462 51.53174788)))"
85d2d910-8ff9-4420-abbe-4b9529fa1266,2157 Melrose Road,Latest,2157 Melrose Road,London,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.","MULTIPOLYGON (((-0.10100995 51.5316473,-0.10095681 51.53163188,-0.10099789 51.53157679,-0.10105103 51.53159222,-0.10100995 51.5316473)))"
25d47e8c-c471-4bf1-9bb8-f18a770bb409,648 Anhalt Parkway,Alternative,648 Anhalt Parkway,London,"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.

Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.

Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.","MULTIPOLYGON (((-0.10263037 51.53181057,-0.10267919 51.53176676,-0.10272592 51.5317873,-0.10268012 51.53183107,-0.10278074 51.53187316,-0.10282648 51.53183074,-0.10286903 51.53184761,-0.10278009 51.53193044,-0.10237357 51.53175885,-0.10246307 51.53167648,-0.10250913 51.53169566,-0.10246122 51.5317385,-0.10263037 51.53181057)))"
3dc3ecd2-d861-47b2-8548-62876db0c8e1,18 Beilfuss Trail,Latest,18 Beilfuss Trail,London,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.","MULTIPOLYGON (((-0.10492435 51.53512759,-0.10487189 51.53515821,-0.10477207 51.53513834,-0.10469492 51.5352183,-0.1046242 51.53521986,-0.10451537 51.53517053,-0.10544458 51.53440535,-0.1056107 51.53417242,-0.10568901 51.53403997,-0.105983 51.53413401,-0.10603022 51.53407659,-0.10569764 51.533992,-0.10580993 51.53380155,-0.10587283 51.53372793,-0.10614602 51.53345088,-0.10622098 51.53338194,-0.10631456 51.53343741,-0.10648858 51.53356971,-0.10652574 51.53360188,-0.1063742 51.53367829,-0.10628114 51.53361717,-0.10624538 51.53360328,-0.1061088 51.53373282,-0.10623316 51.53378321,-0.10604725 51.53400682,-0.10609127 51.53401967,-0.10627398 51.53379331,-0.10661425 51.53366131,-0.10682363 51.53387619,-0.10688228 51.53400564,-0.10676497 51.53402515,-0.10639074 51.53416928,-0.10642617 51.53424647,-0.10656276 51.53425245,-0.10668968 51.5342447,-0.10683401 51.53422392,-0.10683797 51.53422218,-0.1068425 51.53422082,-0.10684366 51.53422057,-0.1068486 51.53421984,-0.10685235 51.53421963,-0.10685624 51.53421969,-0.10685998 51.53422002,-0.10686356 51.53422062,-0.1068647 51.53422091,-0.10686698 51.53422166,-0.10686924 51.53422278,-0.10687036 51.53422351,-0.10687078 51.53422388,-0.10687134 51.53422425,-0.10687231 51.53422508,-0.10687314 51.53422599,-0.10687341 51.53422644,-0.10687382 51.5342269,-0.1068749 51.5342288,-0.10687538 51.53423106,-0.1068753 51.53423313,-0.10687433 51.53423563,-0.10687356 51.53423661,-0.10687192 51.53423811,-0.10691696 51.534282,-0.10704589 51.53488955,-0.10584309 51.53491311,-0.10579525 51.53481504,-0.10672777 51.53480015,-0.10673156 51.53486865,-0.10691881 51.53486627,-0.1068712 51.53468619,-0.1060027 51.53470149,-0.1060057 51.53468131,-0.10605459 51.53461852,-0.10617132 51.53461654,-0.10616911 51.53452397,-0.1060485 51.53452544,-0.1060091 51.53451599,-0.1060701 51.53443937,-0.10602883 51.53442629,-0.10544941 51.53510504,-0.10538875 51.53514228,-0.10533374 51.53516477,-0.10525873 51.5351829,-0.10507663 51.53521053,-0.10478868 51.53523474,-0.10477235 51.5351593,-0.10492382 51.5351577,-0.10492435 51.53512759),(-0.10525875 51.53488749,-0.10505753 51.53506616,-0.1050666 51.53507008,-0.10495492 51.53513797,-0.10497151 51.53514822,-0.1050577 51.5350935,-0.10518245 51.53508931,-0.10524197 51.53504846,-0.10557924 51.53463485,-0.10552446 51.53461715,-0.10531465 51.53482239,-0.10540127 51.53484078,-0.10537363 51.53488125,-0.10528798 51.53486054,-0.10529098 51.53485789,-0.1052209 51.53482663,-0.10518579 51.53485619,-0.10525875 51.53488749)))"
